,ID,Ort,Umkreis,MaxOrt,Preis,Fläche,Zimmer,Grundstücksfläche,Kategorie,Etagen,Baujahr,Effizienzklasse,Energieträger,Heizungsart
5303,27crb5z,muenchen,50,max. 10 km,2.350.000 €,['270 m²'],['6 Zi.'],['1.079 m²'],['Mehrfamilienhaus'],['3 Geschosse'],['1974'],n.a,['Öl'],['Zentralheizung']
5304,28zjz58,muenchen,50,max. 10 km,1.195.000 €,['139 m²'],['5 Zi.'],['150 m²'],['Reihenmittelhaus'],n.a,['2017'],n.a,['Gas'],['Etagenheizung']
5305,274ej5p,muenchen,50,max. 10 km,1.150.000 €,['130 m²'],['6 Zi.'],['388 m²'],['Reihenendhaus'],n.a,['1975'],['D'],['Gas'],['Zentralheizung']
5306,277es5d,muenchen,50,max. 10 km,1.499.000 €,['155.78 m²'],['5 Zi.'],['204 m²'],['Doppelhaushälfte'],n.a,['2016'],['A+'],n.a,['Fußbodenheizung']
5307,25byd5f,muenchen,50,max. 10 km,11.500.000 €,['752.83 m²'],[],"['979,11 m²']",['Mehrfamilienhaus'],n.a,['2019'],['A+'],n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe, Zentralheizung']"
5308,27agz5s,muenchen,50,max. 10 km,2.390.000 €,['180 m²'],['6 Zi.'],['306 m²'],['Einfamilienhaus'],['3 Geschosse'],['2023'],['A+'],n.a,['Luft-/Wasser-Wärmepumpe']
5309,272sp5s,muenchen,50,max. 10 km,1.985.000 €,['238.69 m²'],['6 Zi.'],['441 m²'],['Einfamilienhaus'],n.a,['1977'],['A+'],n.a,['Fußbodenheizung']
5310,26zsy5p,muenchen,50,max. 10 km,1.850.000 €,['170 m²'],['5 Zi.'],['207 m²'],['Reihenendhaus'],n.a,['2019'],['A+'],"['Erdwärme, Solar']","['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
5311,277hx5x,muenchen,50,max. 10 km,3.990.000 €,['337.49 m²'],['10 Zi.'],['1.183 m²'],['Einfamilienhaus'],n.a,['2003'],n.a,['Gas'],['Zentralheizung']
5312,28bt958,muenchen,50,max. 10 km,1.880.000 €,['164 m²'],['5 Zi.'],['215 m²'],['Doppelhaushälfte'],n.a,['2012'],['A'],['Elektro'],n.a
5313,27yus5m,muenchen,50,max. 10 km,995.000 €,['118.78 m²'],['6 Zi.'],['264 m²'],['Reihenendhaus'],['3 Geschosse'],['1970'],['E'],['Öl'],"['Etagenheizung, Ofen, offener Kamin']"
5314,25wrq5c,muenchen,50,max. 10 km,auf Anfrage,['133 m²'],['5 Zi.'],['226 m²'],['Stadthaus'],['3 Geschosse'],['2022'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
5315,27a6n52,muenchen,50,max. 10 km,1.350.000 €,['100 m²'],['4 Zi.'],['422 m²'],['Einfamilienhaus'],['1 Geschoss'],['1933'],n.a,n.a,n.a
5316,2794t5m,muenchen,50,max. 10 km,1.750.000 €,['122.66 m²'],['6 Zi.'],['395 m²'],['Doppelhaushälfte'],['2 Geschosse'],['1960'],['E'],['Gas'],['Zentralheizung']
5317,289l65c,muenchen,50,max. 10 km,966.000 €,['155 m²'],['6 Zi.'],['453 m²'],['Doppelhaushälfte'],n.a,['2003'],['A'],['Gas'],['Zentralheizung']
5318,28g8t54,muenchen,50,max. 10 km,1.100.000 €,['118 m²'],['3 Zi.'],['200 m²'],['Reihenmittelhaus'],n.a,['1985'],n.a,['Gas'],['Zentralheizung']
5319,27saf5q,muenchen,50,max. 10 km,898.000 €,['85 m²'],['4 Zi.'],['181 m²'],['Reihenmittelhaus'],n.a,['1966'],n.a,['Öl'],['Zentralheizung']
5320,26crv5j,muenchen,50,max. 10 km,1.399.000 €,['146.9 m²'],['6 Zi.'],['417 m²'],['Doppelhaushälfte'],n.a,['1981'],['D'],['Gas'],n.a
5321,27m7s5k,muenchen,50,max. 10 km,1.350.000 €,['160 m²'],['5 Zi.'],['494 m²'],['Reihenendhaus'],n.a,['1959'],n.a,['Gas'],['Zentralheizung']
5322,27plf5s,muenchen,50,max. 10 km,1.990.000 €,['158 m²'],['6 Zi.'],['291 m²'],['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe, Zentralheizung']"
5323,27jz45c,muenchen,50,max. 10 km,3.780.000 €,['188.74 m²'],['6 Zi.'],['1.003 m²'],['Einfamilienhaus'],n.a,['1899'],n.a,n.a,['Zentralheizung']
5324,27td55y,muenchen,50,max. 10 km,1.765.000 €,['140 m²'],['5 Zi.'],['406 m²'],['Reihenendhaus'],n.a,['1956'],['G'],n.a,n.a
5325,27szb58,muenchen,50,max. 10 km,990.000 €,['106 m²'],['4 Zi.'],['85 m²'],['Reihenmittelhaus'],n.a,n.a,n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
5326,27a2c58,muenchen,50,max. 10 km,auf Anfrage,['125 m²'],['5 Zi.'],['183 m²'],['Reihenendhaus'],n.a,n.a,n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
5327,27t2c58,muenchen,50,max. 10 km,auf Anfrage,['123 m²'],['5 Zi.'],['126 m²'],['Reihenmittelhaus'],n.a,n.a,n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
5328,27e7b5n,muenchen,50,max. 10 km,1.780.000 €,['155 m²'],['5 Zi.'],['424 m²'],['Reihenendhaus'],n.a,['1975'],['C'],['Gas'],['offener Kamin']
5329,27e7r5y,muenchen,50,max. 10 km,2.350.000 €,['275 m²'],[],['k.A.'],n.a,n.a,n.a,n.a,n.a,n.a
5330,27qkz5y,muenchen,50,max. 10 km,2.350.000 €,['275 m²'],['12 Zi.'],['520 m²'],['Mehrfamilienhaus'],['3 Geschosse'],['1955/1960/2007'],n.a,['Gas'],['Zentralheizung']
5331,28sea53,muenchen,50,max. 10 km,499.000 €,['93.42 m²'],['4.5 Zi.'],['252 m²'],['Reihenendhaus'],n.a,['1966'],['G'],['Öl'],n.a
5332,27wlu5m,muenchen,50,max. 10 km,1.449.000 €,['134.47 m²'],['4 Zi.'],['285 m²'],['Doppelhaushälfte'],n.a,['2001'],['C'],['Gas'],"['offener Kamin, Zentralheizung']"
5333,25dgf5l,muenchen,50,max. 10 km,5.500.000 €,['473 m²'],['10 Zi.'],['500 m²'],['Stadthaus'],n.a,['2017'],n.a,n.a,n.a
5334,27sck58,muenchen,50,max. 10 km,1.350.000 €,['140 m²'],['5 Zi.'],['290 m²'],['Reihenmittelhaus'],n.a,['1976'],['E'],['Gas'],['offener Kamin']
5335,27uwy5u,muenchen,50,max. 10 km,1.670.000 €,['223.5 m²'],['8 Zi.'],['414 m²'],n.a,n.a,['1970'],['D'],['Öl'],['Zentralheizung']
5336,276z85y,muenchen,50,max. 10 km,1.990.000 €,['160 m²'],['8 Zi.'],['502 m²'],['Einfamilienhaus'],n.a,['1953'],['H'],['Gas'],['Zentralheizung']
5337,28dc257,muenchen,50,max. 10 km,1.780.000 €,['251 m²'],['9 Zi.'],['350 m²'],['Reihenmittelhaus'],n.a,['1952'],n.a,n.a,n.a
5338,27ctb5d,muenchen,50,max. 10 km,1.590.000 €,[],['4 Zi.'],['k.A.'],['Reihenmittelhaus'],n.a,[],n.a,n.a,n.a
5339,278gb58,muenchen,50,max. 10 km,1.590.000 €,[],['4 Zi.'],['k.A.'],n.a,n.a,[],n.a,n.a,n.a
5340,278gb58,muenchen,50,max. 10 km,1.590.000 €,[],['4 Zi.'],['k.A.'],n.a,n.a,[],n.a,n.a,n.a
5341,26kvl5l,muenchen,50,max. 10 km,8.200.000 €,['481 m²'],['9 Zi.'],['1.107 m²'],['Villa'],n.a,['2007'],['A+'],n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe, offener Kamin']"
5342,28kbp54,muenchen,50,max. 10 km,995.000 €,['120 m²'],['5 Zi.'],['125 m²'],n.a,n.a,['2023'],n.a,n.a,['Zentralheizung']
5343,282fy56,muenchen,50,max. 10 km,1.299.000 €,['131 m²'],['5 Zi.'],['300 m²'],['Reihenmittelhaus'],n.a,['1960'],['C'],['Gas'],['Zentralheizung']
5344,28b4f54,muenchen,50,max. 10 km,1.700.000 €,['243.15 m²'],['10 Zi.'],['690 m²'],n.a,n.a,['1935'],n.a,['Gas'],['Zentralheizung']
5345,27ssr5f,muenchen,50,max. 10 km,1.675.000 €,['218 m²'],['6 Zi.'],['406 m²'],['Doppelhaushälfte'],n.a,['1962'],['E'],['Gas'],n.a
5346,2883c53,muenchen,50,max. 10 km,1.290.000 €,['128.3 m²'],['5 Zi.'],['340 m²'],['Reihenendhaus'],n.a,['1960'],['G'],['Öl'],n.a
5347,27zjy5k,muenchen,50,max. 10 km,1.450.000 €,['204 m²'],['7 Zi.'],['395 m²'],['Doppelhaushälfte'],n.a,['1976'],['G'],['Gas'],['Etagenheizung']
5348,25wtp5m,muenchen,50,max. 10 km,1.900.000 €,['278 m²'],['7 Zi.'],['600 m²'],['Einfamilienhaus'],n.a,['1935'],['G'],['Öl'],['Zentralheizung']
5349,2853r58,muenchen,50,max. 10 km,1.030.000 €,['100.05 m²'],['4 Zi.'],['108 m²'],n.a,n.a,['2007'],['C'],['Fernwärme'],n.a
5350,28vwd5a,muenchen,50,max. 10 km,1.300.000 €,['118 m²'],['5 Zi.'],"['284,15 m²']",['Reihenendhaus'],n.a,['2023'],['A'],n.a,"['Luft-/Wasser-Wärmepumpe, Zentralheizung']"
5351,28gvd5a,muenchen,50,max. 10 km,1.299.000 €,['118 m²'],['5 Zi.'],"['280,56 m²']",['Reihenendhaus'],n.a,['2023'],['A'],n.a,"['Luft-/Wasser-Wärmepumpe, Zentralheizung']"
5352,27hp45u,muenchen,50,max. 10 km,2.494.000 €,['246 m²'],['8.5 Zi.'],['366 m²'],['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,['offener Kamin']
5353,27hsh5z,muenchen,50,max. 10 km,1.199.000 €,['136.9 m²'],['5 Zi.'],['127 m²'],['Reihenmittelhaus'],n.a,['2011'],n.a,['Fernwärme'],n.a
5354,27syk5q,muenchen,50,max. 10 km,2.450.000 €,['219 m²'],['9 Zi.'],['525 m²'],n.a,['3 Geschosse'],['1961'],['D'],['Öl'],['Zentralheizung']
5355,28m235c,muenchen,50,max. 10 km,2.995.000 €,['466 m²'],['17 Zi.'],['759 m²'],['Mehrfamilienhaus'],n.a,['1970'],n.a,['Gas'],['Zentralheizung']
5356,27xsu5k,muenchen,50,max. 10 km,1.390.000 €,['135 m²'],['5 Zi.'],['424 m²'],['Reihenmittelhaus'],n.a,['1978'],['C'],['Gas'],['Zentralheizung']
5357,27xzj5f,muenchen,50,max. 10 km,1.385.000 €,['222.67 m²'],['4 Zi.'],"['173,75 m²']",['Stadthaus'],n.a,['2018'],['C'],['Fernwärme'],['Fußbodenheizung']
5358,28gc759,muenchen,50,max. 10 km,1.390.000 €,['145.78 m²'],['5 Zi.'],['280 m²'],['Doppelhaushälfte'],n.a,['1990'],n.a,['Öl'],"['Fußbodenheizung, offener Kamin']"
5359,27zf85z,muenchen,50,max. 10 km,1.295.000 €,['120 m²'],['4 Zi.'],['213 m²'],['Doppelhaushälfte'],n.a,['1999'],['D'],['Gas'],['offener Kamin']
5360,28yrs59,muenchen,50,max. 10 km,699.000 €,['112.31 m²'],['3.5 Zi.'],['203 m²'],['Reihenendhaus'],n.a,['1985'],['E'],['Gas'],['Zentralheizung']
5361,274955j,muenchen,50,max. 10 km,968.000 €,['124 m²'],['5 Zi.'],['178 m²'],['Reihenmittelhaus'],n.a,['1962'],['H'],['Fernwärme'],n.a
5362,28st55a,muenchen,50,max. 10 km,1.250.000 €,['147 m²'],['5.5 Zi.'],['408 m²'],['Doppelhaushälfte'],n.a,['1956'],['G'],['Gas'],n.a
5363,28t4r54,muenchen,50,max. 10 km,1.370.000 €,['159.97 m²'],['5.5 Zi.'],['248 m²'],['Doppelhaushälfte'],n.a,['1982'],['F'],['Gas'],['Zentralheizung']
5364,27gwd59,muenchen,50,max. 10 km,1.280.000 €,['153 m²'],['5 Zi.'],['390 m²'],['Reihenendhaus'],n.a,['1979'],n.a,n.a,['Zentralheizung']
5365,27bsc5x,muenchen,50,max. 10 km,1.300.000 €,['139 m²'],['4.5 Zi.'],['400 m²'],['Einfamilienhaus'],n.a,['1994'],['B'],n.a,['offener Kamin']
5366,27scs5y,muenchen,50,max. 10 km,1.095.000 €,['187 m²'],['9 Zi.'],['427 m²'],n.a,n.a,['1928'],n.a,['Öl'],['Zentralheizung']
5367,28kf953,muenchen,50,max. 10 km,1.160.000 €,['129 m²'],['4 Zi.'],['239 m²'],['Reihenmittelhaus'],n.a,['1988'],['C'],['Gas'],"['offener Kamin, Zentralheizung']"
5368,272ac5l,muenchen,50,max. 10 km,1.690.000 €,['186 m²'],['6 Zi.'],[],n.a,n.a,n.a,n.a,n.a,n.a
5369,28mpd53,muenchen,50,max. 10 km,1.420.000 €,['144.22 m²'],['5 Zi.'],['281 m²'],['Einfamilienhaus'],n.a,['1971'],['G'],['Gas'],['Zentralheizung']
5370,26dvr5a,muenchen,50,max. 10 km,1.190.000 €,['144 m²'],['4 Zi.'],['303 m²'],['Doppelhaushälfte'],n.a,['1985'],['C'],['Gas'],['Zentralheizung']
5371,267bq5e,muenchen,50,max. 10 km,2.750.000 €,['203.4 m²'],['5 Zi.'],['278 m²'],['Reihenendhaus'],n.a,['2022'],['A+'],['Elektro'],"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
5372,26x9q5e,muenchen,50,max. 10 km,2.390.000 €,['175.5 m²'],['4 Zi.'],['191 m²'],['Reihenendhaus'],n.a,['2022'],['A+'],['Elektro'],"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
5373,27dh65f,muenchen,50,max. 10 km,1.090.000 €,['121.59 m²'],['7 Zi.'],[],n.a,n.a,n.a,n.a,n.a,n.a
5374,274c85s,muenchen,50,max. 10 km,1.299.000 €,['150.98 m²'],['4 Zi.'],['320 m²'],['Reihenendhaus'],n.a,['1981'],['E'],['Gas'],['Zentralheizung']
5375,285vd57,muenchen,50,max. 10 km,1.075.000 €,['137 m²'],['6 Zi.'],['438 m²'],['Reihenendhaus'],n.a,['1962'],['E'],['Fernwärme'],['Zentralheizung']
5376,273en5y,muenchen,50,max. 10 km,1.700.000 €,['131.6 m²'],['6.5 Zi.'],['205 m²'],['Einfamilienhaus'],n.a,['2023'],n.a,n.a,"['Fußbodenheizung, Zentralheizung']"
5377,27y655b,muenchen,50,max. 10 km,995.000 €,['129 m²'],['5 Zi.'],"['233,50 m²']",['Doppelhaushälfte'],n.a,['2000'],['C'],n.a,"['offener Kamin, Zentralheizung']"
5378,28hxe56,muenchen,50,max. 10 km,1.198.000 €,['121.1 m²'],['4 Zi.'],['365 m²'],['Doppelhaushälfte'],n.a,['1960'],['D'],['Öl'],['Zentralheizung']
5379,26vhm5s,muenchen,50,max. 10 km,1.998.700 €,['196.5 m²'],['7 Zi.'],"['286,50 m²']",['Mehrfamilienhaus'],n.a,['1938'],n.a,['Gas'],['Zentralheizung']
5380,27ea557,muenchen,50,max. 10 km,1.290.000 €,['130 m²'],['5 Zi.'],['277 m²'],['Doppelhaushälfte'],n.a,['2012'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
5381,2652657,muenchen,50,max. 10 km,1.600.000 €,['165 m²'],['4 Zi.'],['772 m²'],['Einfamilienhaus'],n.a,['1954'],n.a,['Gas'],['Zentralheizung']
5382,2754t5c,muenchen,50,max. 10 km,2.090.000 €,['144 m²'],['7 Zi.'],['1.192 m²'],['Bungalow'],n.a,['1978'],n.a,['Öl'],['offener Kamin']
5383,28djr5c,muenchen,50,max. 10 km,1.160.000 €,['153 m²'],['5 Zi.'],['502 m²'],['Doppelhaushälfte'],n.a,['1974'],['C'],['Öl'],['Zentralheizung']
5384,27s375m,muenchen,50,max. 10 km,845.000 €,['157 m²'],['6 Zi.'],['497 m²'],['Doppelhaushälfte'],['4 Geschosse'],['1985'],['C'],"['Öl, Solar']",['Zentralheizung']
5385,27bw65f,muenchen,50,max. 10 km,3.150.000 €,['245 m²'],['5 Zi.'],['337 m²'],['Doppelhaushälfte'],n.a,n.a,['E'],['Gas'],n.a
5386,285nm54,muenchen,50,max. 10 km,1.749.000 €,['176 m²'],['4.5 Zi.'],['375 m²'],['Doppelhaushälfte'],n.a,['1993'],['C'],['Fernwärme'],['offener Kamin']
5387,28ffn54,muenchen,50,max. 10 km,850.000 €,['123 m²'],['5 Zi.'],['190 m²'],['Reihenendhaus'],n.a,['2000'],['C'],['Gas'],['Fußbodenheizung']
5388,26qzy5g,muenchen,50,max. 10 km,4.890.000 €,['558 m²'],['15 Zi.'],['820 m²'],['Mehrfamilienhaus'],n.a,['1998'],['D'],['Gas'],n.a
5389,26hlt5v,muenchen,50,max. 10 km,1.550.000 €,['192 m²'],['6 Zi.'],['203 m²'],['Reihenmittelhaus'],n.a,['1987'],n.a,['Öl'],"['offener Kamin, Zentralheizung']"
5390,27hvn5t,muenchen,50,max. 10 km,2.200.000 €,['93 m²'],['3 Zi.'],['590 m²'],['Doppelhaushälfte'],n.a,['1933'],n.a,['Gas'],['Zentralheizung']
5391,275ts5l,muenchen,50,max. 10 km,2.900.000 €,['160 m²'],['6.5 Zi.'],['870 m²'],['Mehrfamilienhaus'],n.a,['1957'],n.a,['Öl'],['Zentralheizung']
5392,277m25s,muenchen,50,max. 10 km,1.299.000 €,['149.21 m²'],['5 Zi.'],"['294,55 m²']",['Reihenendhaus'],n.a,['2023'],n.a,n.a,n.a
5393,27nl25s,muenchen,50,max. 10 km,1.199.000 €,['149.67 m²'],['5 Zi.'],"['195,89 m²']",['Reihenmittelhaus'],n.a,['2023'],n.a,n.a,n.a
5394,27nee5f,muenchen,50,max. 10 km,1.715.000 €,['140 m²'],['5 Zi.'],['221 m²'],['Doppelhaushälfte'],n.a,['2024'],n.a,n.a,n.a
5395,2743d5g,muenchen,50,max. 10 km,5.756.000 €,['463 m²'],['17 Zi.'],['1.026 m²'],['Mehrfamilienhaus'],n.a,['2024'],n.a,n.a,n.a
5396,28d5n56,muenchen,50,max. 10 km,2.650.000 €,['256 m²'],['11 Zi.'],['495 m²'],['Mehrfamilienhaus'],n.a,['1995'],n.a,n.a,n.a
5397,27rl65e,muenchen,50,max. 10 km,980.000 €,['129 m²'],['5 Zi.'],['242 m²'],['Reihenmittelhaus'],n.a,['1967'],n.a,['Gas'],['Zentralheizung']
5398,267xx5y,muenchen,50,max. 10 km,1.297.500 €,['109.51 m²'],['4 Zi.'],['270 m²'],['Doppelhaushälfte'],n.a,['2023'],['A+'],n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
5399,263xx5y,muenchen,50,max. 10 km,1.297.500 €,['109.51 m²'],['4 Zi.'],['274 m²'],['Doppelhaushälfte'],n.a,['2023'],['A+'],n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
5400,264xx5y,muenchen,50,max. 10 km,1.180.000 €,['109.51 m²'],['4 Zi.'],['229 m²'],['Doppelhaushälfte'],n.a,['2023'],['A+'],n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
5401,282ty5c,muenchen,50,max. 10 km,1.049.000 €,['148.07 m²'],['5.5 Zi.'],['123 m²'],['Reihenmittelhaus'],n.a,['1995'],['A'],['Gas'],['Zentralheizung']
5402,28aka53,muenchen,50,max. 10 km,4.880.000 €,['350 m²'],['8 Zi.'],['963 m²'],['Einfamilienhaus'],n.a,n.a,n.a,n.a,n.a
5403,27kby5w,muenchen,50,max. 10 km,1.395.000 €,['147 m²'],['4 Zi.'],['112 m²'],['Reihenmittelhaus'],n.a,['2005'],n.a,['Gas'],['Zentralheizung']
5404,27zby5w,muenchen,50,max. 10 km,1.395.000 €,['147 m²'],['4 Zi.'],['112 m²'],['Reihenmittelhaus'],n.a,['2005'],n.a,['Gas'],['Zentralheizung']
5405,279255k,muenchen,50,max. 10 km,900.000 €,['102 m²'],['4 Zi.'],['231 m²'],['Reihenmittelhaus'],n.a,['1969'],n.a,['Gas'],['Zentralheizung']
5406,27j8s5e,muenchen,50,max. 10 km,4.000.000 €,['280 m²'],['5 Zi.'],['1.110 m²'],n.a,n.a,n.a,n.a,n.a,n.a
5407,289ya53,muenchen,50,max. 10 km,1.495.000 €,['145 m²'],['5 Zi.'],"['646,79 m²']",n.a,n.a,['1969'],['C'],['Gas'],n.a
5408,275rj5k,muenchen,50,max. 10 km,699.000 €,['115.77 m²'],['4 Zi.'],['135 m²'],['Reihenmittelhaus'],['2 Geschosse'],['1984'],n.a,['Gas'],['Zentralheizung']
5409,27gnp5p,muenchen,50,max. 10 km,3.980.000 €,['200 m²'],['6 Zi.'],['1.010 m²'],['Villa'],n.a,['1960'],['G'],n.a,n.a
5410,26de95q,muenchen,50,max. 10 km,2.450.000 €,['211 m²'],['7 Zi.'],['823 m²'],['Mehrfamilienhaus'],n.a,['1969'],['D'],['Gas'],['Zentralheizung']
5411,28eq45c,muenchen,50,max. 10 km,1.790.000 €,['165 m²'],['5 Zi.'],['185 m²'],['Doppelhaushälfte'],n.a,['2024'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe']"
5412,279e55t,muenchen,50,max. 10 km,1.557.000 €,['132 m²'],['5 Zi.'],"['239,80 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe, Zentralheizung']"
5413,27le55t,muenchen,50,max. 10 km,1.297.000 €,['129.5 m²'],['5 Zi.'],"['170,90 m²']",['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,"['Fußbodenheizung, Luft-/Wasser-Wärmepumpe, Zentralheizung']"
5414,2837754,muenchen,50,max. 10 km,13.450.000 €,['824 m²'],['15 Zi.'],['2.290 m²'],['Villa'],n.a,['2002'],['D'],['Gas'],['Fußbodenheizung']
5415,27m7f5v,muenchen,50,max. 10 km,1.299.000 €,['122 m²'],['5 Zi.'],['148 m²'],['Reihenendhaus'],['2 Geschosse'],['2005'],['D'],['Gas'],['Fußbodenheizung']
5416,27edx56,muenchen,50,max. 10 km,1.600.000 €,['190.62 m²'],['8 Zi.'],['454 m²'],['Mehrfamilienhaus'],n.a,['1953'],['G'],['Öl'],['Zentralheizung']
5417,277cf5x,muenchen,50,max. 10 km,795.000 €,['114.1 m²'],['4 Zi.'],"['151,78 m²']",['Reihenendhaus'],n.a,['1972'],n.a,['Gas'],['Zentralheizung']
5418,28d8v53,muenchen,50,max. 10 km,925.000 €,['111 m²'],['5 Zi.'],['492 m²'],['Reihenendhaus'],n.a,['1974'],['G'],['Öl'],['Zentralheizung']
5419,2764z5x,muenchen,50,max. 10 km,1.300.000 €,['140.21 m²'],['6.5 Zi.'],"['275,33 m²']",['Reihenendhaus'],['3 Geschosse'],['2006'],n.a,['Gas'],['Zentralheizung']
5420,26lvq5v,muenchen,50,max. 10 km,1.150.000 €,['138 m²'],['4 Zi.'],['580 m²'],['Doppelhaushälfte'],['4 Geschosse'],['1969'],n.a,['Öl'],n.a
5421,27xfp5l,muenchen,50,max. 10 km,1.690.000 €,['170 m²'],['7 Zi.'],['372 m²'],['Doppelhaushälfte'],n.a,['1976'],['F'],['Öl'],n.a
5422,275z25h,muenchen,50,max. 10 km,1.750.000 €,['155 m²'],['5 Zi.'],['631 m²'],['Bungalow'],n.a,['1973'],['H'],['Fernwärme'],['Zentralheizung']
5423,27ghh5u,muenchen,50,max. 10 km,2.950.000 €,['184 m²'],['5.5 Zi.'],['940 m²'],['Einfamilienhaus'],n.a,['1938'],['G'],['Öl'],n.a
5424,27b3v5l,muenchen,50,max. 10 km,920.000 €,['118 m²'],['4 Zi.'],['300 m²'],['Reihenmittelhaus'],n.a,['1981'],['H'],['Gas'],n.a
5425,28upx55,muenchen,50,max. 10 km,890.000 €,['122 m²'],['5 Zi.'],['196 m²'],['Reihenmittelhaus'],n.a,['1979'],n.a,['Gas'],n.a
5426,28tu45c,muenchen,50,max. 10 km,895.000 €,['114 m²'],['5 Zi.'],['414 m²'],['Doppelhaushälfte'],n.a,['1983'],['G'],['Öl'],n.a
5427,28hvx5c,muenchen,50,max. 10 km,799.000 €,['147.2 m²'],['5 Zi.'],['266 m²'],['Reihenendhaus'],n.a,['1976'],['G'],['Gas'],n.a
5428,287j75c,muenchen,50,max. 10 km,1.295.000 €,['161 m²'],['5 Zi.'],['161 m²'],['Doppelhaushälfte'],n.a,['2022'],['A+'],n.a,"['Luft-/Wasser-Wärmepumpe, Zentralheizung']"
5429,27fpk5k,muenchen,50,max. 10 km,1.650.000 €,['140 m²'],['5 Zi.'],['675 m²'],['Doppelhaushälfte'],['2 Geschosse'],['1982'],['E'],"['Holz, Öl']","['Fußbodenheizung, offener Kamin, Zentralheizung']"
5430,255dv5d,muenchen,50,max. 10 km,3.650.000 €,['300 m²'],['9 Zi.'],['1.800 m²'],['Villa'],n.a,['1922'],n.a,['Gas'],n.a
5431,269fa5x,muenchen,50,max. 10 km,1.750.000 €,['130 m²'],['5 Zi.'],['315 m²'],['Doppelhaushälfte'],n.a,['2006'],n.a,n.a,"['Luft-/Wasser-Wärmepumpe, offener Kamin']"
5432,279r55r,muenchen,50,max. 10 km,auf Anfrage,['106 m²'],['3 Zi.'],['144 m²'],['Reihenendhaus'],n.a,['2001'],n.a,['Fernwärme'],['Fußbodenheizung']
5433,26sx25j,muenchen,50,max. 10 km,940.000 €,['132.48 m²'],['5 Zi.'],"['218,50 m²']",['Reihenendhaus'],n.a,['2018'],n.a,['Gas'],"['Fußbodenheizung, Zentralheizung']"
5434,27nle5q,muenchen,50,max. 10 km,849.000 €,['113.42 m²'],['5 Zi.'],['215 m²'],n.a,['3 Geschosse'],['1974'],['G'],['Gas'],['Zentralheizung']
5435,274n259,muenchen,50,max. 10 km,1.098.000 €,['96 m²'],['4 Zi.'],['383 m²'],n.a,['4 Geschosse'],['1938'],['C'],['Gas'],['Zentralheizung']
5436,276wp5z,muenchen,50,max. 10 km,725.000 €,['110 m²'],['4 Zi.'],['250 m²'],['Reihenendhaus'],n.a,['1973'],n.a,n.a,n.a
5437,289ar52,muenchen,50,max. 10 km,1.668.500 €,['145 m²'],['4.5 Zi.'],['336 m²'],['Doppelhaushälfte'],n.a,['2023'],n.a,n.a,n.a
5438,2575m5q,muenchen,50,max. 10 km,1.490.000 €,['203 m²'],['8 Zi.'],['617 m²'],['Mehrfamilienhaus'],n.a,['1964'],n.a,['Öl'],['Zentralheizung']
5439,282qv52,muenchen,50,max. 10 km,1.225.000 €,['138.42 m²'],['5 Zi.'],['k.A.'],['Reihenmittelhaus'],n.a,n.a,n.a,n.a,n.a
5440,285qv52,muenchen,50,max. 10 km,1.289.000 €,['140.93 m²'],['5 Zi.'],['k.A.'],['Reihenmittelhaus'],n.a,n.a,n.a,n.a,n.a
5441,283qv52,muenchen,50,max. 10 km,1.225.000 €,['138.42 m²'],['5 Zi.'],['k.A.'],['Reihenmittelhaus'],n.a,n.a,n.a,n.a,n.a
5442,284pz5c,muenchen,50,max. 10 km,970.000 €,['120.34 m²'],['5 Zi.'],['237 m²'],['Reihenendhaus'],n.a,['1989'],n.a,n.a,['offener Kamin']
5443,28en55a,muenchen,50,max. 10 km,1.090.000 €,['138 m²'],['5 Zi.'],['365 m²'],['Doppelhaushälfte'],n.a,['1980'],n.a,n.a,['Zentralheizung']
5444,28ks354,muenchen,50,max. 10 km,650.000 €,['100 m²'],['3 Zi.'],['230 m²'],['Doppelhaushälfte'],n.a,['1993'],n.a,['Gas'],['Zentralheizung']
